num_stage,stage_time,dis_fraction,dist_to_water,truck_consumption,water_per_stage,prop_per_stage,dist_to_sand,dist_to_fuel,mob_distance,sand_footprint
75,106,0.9256588504978716,111,22,111966,57,13,158,126,0.2529180706804011
76,111,0.7205289622125476,178,24,327442,97,23,137,488,0.32596082198624415
129,165,0.1132086443563518,0,24,717359,93,25,95,465,0.06020443024931982
131,82,0.4297568952922045,154,19,204547,53,16,125,396,0.39484723193438376
56,220,0.0397225336677125,134,15,320207,10,161,158,349,0.11097358628742565
92,112,0.41340396403961766,61,17,677125,50,111,199,281,0.36468304865875945
136,80,0.8898048405802634,90,22,942202,24,28,73,427,0.27315473196496587
116,121,0.21951789888194984,71,21,732593,38,139,195,72,0.43279609793837537
68,98,0.1477353563001511,134,23,227140,62,196,104,85,0.4211544899287301
137,219,0.7544880000523128,166,15,803692,72,145,73,488,0.15147957074337143
45,129,0.9917821075620477,131,19,924564,49,180,89,161,0.11718580911590926
137,138,0.5460293465287812,18,19,611041,55,74,31,80,0.4319163580737115
78,65,0.6312979904720384,114,16,810722,61,167,78,209,0.3814282094323738
141,69,0.9847992459403796,120,23,184039,63,10,83,456,0.2039099090719514
144,112,0.33557118977156597,7,22,175737,90,7,18,296,0.20871804568187086
124,62,0.3861118833374917,92,12,758675,26,130,139,263,0.08651371576576178
108,186,0.47520196111589663,161,19,438713,78,0,31,94,0.4705879802750456
71,239,0.4740309230198261,1,11,455943,47,88,134,177,0.0023780631856651357
105,181,0.3898034978122692,110,13,190654,56,65,0,56,0.16232598388236041
82,76,0.26671438427515537,178,22,562010,96,158,79,116,0.37461155641734656
70,129,0.5861178905641459,40,12,855989,39,170,43,36,0.07229924657110315
147,158,0.6008499540976043,120,20,370393,50,158,87,66,0.32166331784231095
97,69,0.31508529298733945,79,14,222257,79,166,48,484,0.1940765522809414
118,63,0.41024753134745706,64,14,536341,39,102,175,204,0.12262745462610064
48,129,0.9591985594956399,149,16,579446,16,2,119,370,0.005267285932680721
71,89,0.9971189636174301,3,20,618522,49,177,35,477,0.019716334458039275
45,201,0.6535497577350012,130,23,101555,80,100,95,214,0.30732944731241024
40,223,0.6955652101753673,74,13,898674,84,49,102,169,0.14857725574956215
77,83,0.7809687401419394,86,11,471564,74,56,84,484,0.4089491169413293
41,100,0.8944775330546572,189,21,409670,98,28,162,398,0.2828020172615064
72,158,0.08691366757840813,5,11,339989,71,175,96,136,0.006341637681115564
129,133,0.5534409710833368,45,23,696437,48,3,190,251,0.2187200600453717
87,121,0.5760882069449478,35,20,762160,53,160,170,446,0.028760246450384164
82,76,0.0583618405216737,23,11,811492,25,22,28,52,0.08155998049431351
118,114,0.7550459316246312,23,24,516850,36,192,91,377,0.11547233590049316
38,68,0.16684054848795193,22,23,219544,51,180,45,151,0.299787446323657
74,125,0.21555641634795009,191,23,225148,91,115,29,195,0.06361462895321668
69,108,0.7228820146306965,5,14,216019,58,6,29,107,0.27328715672625775
99,96,0.19386800514303515,42,13,408512,32,19,100,230,0.1837831701201716
99,172,0.9459652898124186,175,10,629597,76,20,183,268,0.02699618469861692
123,222,0.5509549998689932,146,20,477544,74,46,109,277,0.24073971340597822
78,140,0.4554667537519328,119,17,431405,20,68,112,395,0.18499570283033062
40,114,0.8948551456083943,33,18,444522,86,157,115,430,0.4051392899855814
55,78,0.0264316208338935,44,12,275891,36,143,94,418,0.288294451843595
80,63,0.09541854528832738,101,19,488998,70,173,164,323,0.3011610170545479
67,161,0.9321742147452163,136,19,314038,79,38,138,251,0.494845699523695
91,82,0.04736399332914287,149,14,640462,81,80,36,298,0.44455843255395455
59,205,0.33763616281911557,170,22,167433,89,86,182,396,0.34366901535432726
94,133,0.17003180560616482,46,21,227104,17,94,13,158,0.31447344884906586
99,211,0.039854216599747416,9,19,492026,59,98,109,480,0.3832525414556119
136,101,0.016122023304744437,90,14,799687,27,191,142,272,0.38658423548101567
140,121,0.003028607870100508,11,16,944717,79,152,104,260,0.026216660631123045
46,182,0.9176775353867639,98,12,447033,79,32,43,429,0.05509744068852773
116,127,0.9304161764986568,60,17,757729,60,130,196,450,0.1515365976420016
100,163,0.5129599700103605,1,15,241984,51,188,64,150,0.44412144311345825
149,143,0.44363123842461305,166,14,681428,32,149,139,107,0.32348064156284423
37,129,0.6513602081486296,82,16,530693,38,129,136,328,0.11241487981700582
50,111,0.26377927957953273,52,22,789438,44,27,161,320,0.49693529758293925
77,69,0.2105367434180836,159,20,544149,53,26,3,464,0.016671229198617743
59,186,0.9540360661885638,80,16,790592,88,117,13,391,0.1356257049792458
93,62,0.750906313135485,190,12,164643,20,108,99,289,0.35511921691498577
148,70,0.7598760853058045,167,15,147730,20,134,8,73,0.4379183530628697
89,124,0.5895078558756258,155,23,951829,77,191,189,121,0.21895174540914453
89,183,0.9373061221356767,112,14,353148,60,8,32,369,0.16327458547107337
32,192,0.1452311943058031,168,13,433980,90,76,58,198,0.4423519344651183
127,66,0.6356067901451673,133,18,580029,24,124,154,254,0.034831091878040565
134,215,0.43353385331655114,78,10,434737,70,143,26,83,0.010755545024197344
91,111,0.7955315361840991,91,20,298794,42,70,182,194,0.1433995881972413
147,162,0.5077082703655661,125,17,665258,49,52,8,494,0.10412858222704224
60,202,0.8900346783813115,145,21,947368,50,190,189,75,0.019675900287820014
81,223,0.09700857046915279,107,19,785066,67,180,150,119,0.30121378438891216
131,164,0.37925786854059407,1,16,486592,87,95,102,313,0.3002746208235945
40,215,0.9673578483791173,109,15,620725,79,68,74,470,0.13413714928023018
76,186,0.03300645598666918,33,19,615833,81,187,122,95,0.4662266240859915
142,132,0.9938900814760472,139,18,609381,14,133,136,94,0.11267021118829612
30,166,0.48578409654544485,103,17,455885,49,0,16,120,0.2281885221291744
123,60,0.9818238389378153,133,23,388538,63,4,70,92,0.42975182423544533
134,213,0.5425156761353475,93,10,747723,44,8,181,109,0.08463302646576548
106,128,0.5536481272436286,160,15,415416,65,174,195,267,0.014290014345574198
64,113,0.8934733918130491,172,14,289982,92,135,100,250,0.35156939259630465
32,130,0.78040448648944,165,13,872872,76,57,124,103,0.010325573220624773
80,125,0.9997541433569223,130,23,462283,80,165,60,293,0.19567130486851086
74,106,0.2669768598685268,22,17,448111,30,182,58,306,0.4224978836719813
127,88,0.1876992530493743,30,18,814527,95,159,154,477,0.14260946084461146
55,159,0.2293010517720765,74,13,856549,17,38,116,107,0.31078687118673504
40,151,0.09842255500009334,45,19,731265,93,1,177,221,0.24577069726246448
149,148,0.8925802904542759,148,24,531747,27,25,138,262,0.30853836763555786
110,119,0.13480801964615818,17,15,665422,26,42,130,478,0.21825989057241324
90,85,0.5887683105520469,59,16,926933,83,50,124,409,0.22295669649429445
149,204,0.6311716547124034,196,13,138711,86,0,49,234,0.3927351150375502
142,156,0.9416478869342164,16,20,633053,99,100,82,468,0.27775096688662837
143,206,0.9409745438013638,178,22,912873,10,190,104,358,0.04799988477237971
71,73,0.2775640327442014,69,13,152279,73,147,45,475,0.2986034972601464
60,118,0.35902699307719343,189,19,503383,38,175,42,151,0.11494671565495002
46,231,0.563977009391075,4,18,422787,57,46,78,116,0.15850352130337597
106,178,0.8423556538294235,94,11,926162,22,93,138,442,0.1638952141729465
74,165,0.8504379191137732,47,24,986425,89,10,81,477,0.08366144225545741
37,235,0.7770612418228859,74,18,596788,50,8,169,260,0.26601173631851044
91,233,0.17166391179073326,127,17,807512,83,83,27,113,0.22210309911985154
69,90,0.5564884609689388,184,24,474984,26,40,134,130,0.23686524221029887
119,178,0.49785921609601747,121,16,740933,78,42,199,145,0.21486651038468363
61,204,0.23327044079542691,81,22,123163,18,112,163,344,0.011908630969943879
106,87,0.9406093017725952,35,15,249708,39,199,120,240,0.25531556412201817
123,130,0.3948081075137453,23,23,820151,99,127,33,15,0.09865630903787997
72,118,0.38818592701595966,15,11,142719,32,56,90,415,0.0009861082775260432
117,70,0.4049792791673248,169,24,555551,68,186,189,205,0.3507822043706268
125,212,0.7381435277984719,97,17,489736,37,109,127,186,0.055138334532030986
65,92,0.9189195323408138,148,15,514742,86,117,88,22,0.3632360523523194
107,138,0.7337225102885723,79,21,159753,55,92,160,200,0.17469325657361034
141,172,0.6317057954922216,99,14,402326,99,92,167,96,0.3670955531474153
122,209,0.9522530266159639,68,17,627203,19,158,95,230,0.001000580238230131
41,67,0.11746333534889353,79,21,836900,91,193,193,49,0.39809222005473727
89,220,0.2500018654844628,61,24,436444,61,42,104,404,0.007214545518146209
142,86,0.745274470805811,77,14,765734,56,52,135,471,0.007322518887208196
116,105,0.031681405610526125,151,15,562914,48,21,170,154,0.0725677252396717
55,97,0.0828143548577085,103,19,927520,51,33,11,154,0.42128862518512844
90,114,0.14998337389672456,66,18,642368,37,69,51,67,0.2149471456720456
123,74,0.8751747378026853,192,15,949571,60,54,80,300,0.48063675624840385
41,145,0.09066409923312291,29,24,126766,98,29,52,364,0.011549837213515324
145,164,0.9983470747931064,6,22,123559,15,88,192,359,0.17397631642358358
91,86,0.41939327765821055,138,20,693793,56,128,5,232,0.44640355181899855
75,192,0.1071414174297749,108,14,915446,25,144,166,57,0.42718558238642207
61,79,0.9407440036398159,96,14,222285,57,25,120,172,0.05490380502124115
52,108,0.17769353439669733,95,21,172741,68,183,192,390,0.1871291808629782
124,200,0.8761522539405027,53,14,438098,89,7,188,49,0.060046386341574665
99,128,0.41251253563671564,58,11,252264,34,80,191,15,0.03809189845480271
91,198,0.12211929599202709,187,16,639911,26,191,194,333,0.26779441993980346
103,170,0.2654390551676792,175,14,155931,67,127,180,356,0.48642786795065257
147,73,0.19847850881150886,108,21,221849,10,80,34,16,0.18390205924773545
46,239,0.9651721085902899,58,19,948314,51,178,5,272,0.22818238652152173
59,218,0.7571491158500794,63,16,954686,71,90,59,190,0.49275763727323074
139,114,0.9042069904279119,196,22,704594,43,14,149,382,0.37989362308588814
65,119,0.9612180776084165,109,17,391104,65,104,20,312,0.4357811661438383
106,114,0.3204533651168723,167,23,826291,44,63,65,113,0.029096049551578518
67,86,0.18751591269247259,124,21,586698,81,98,143,106,0.10294994898293691
73,154,0.4181940861406165,110,15,854997,62,167,30,493,0.29687233670291263
127,194,0.8753989103700648,43,14,782732,70,64,166,93,0.03381757340951902
128,63,0.3248250446112916,0,18,844259,35,98,138,253,0.32443985933747516
107,113,0.20490898380687061,168,22,190881,21,194,183,238,0.3279954845147932
95,64,0.4853503395920332,7,12,602646,97,97,102,44,0.49694559013187467
100,87,0.9373260581761346,15,12,544868,92,76,187,398,0.341254860411451
132,225,0.6888236669815744,111,10,538240,51,98,6,120,0.307090995003881
77,61,0.28723752258726354,172,12,254247,21,102,66,247,0.180103455130865
123,220,0.14499914205958286,163,20,771330,14,77,8,78,0.09388011438412824
144,73,0.6284380036266237,158,17,933338,16,118,148,346,0.2289464736714366
88,81,0.3122833291932562,111,24,799239,72,121,2,221,0.16962484492007307
36,235,0.9220222342267328,23,10,784602,77,85,92,391,0.13865665734976185
148,93,0.5829468476868527,167,21,660565,21,136,50,475,0.2964881542729599
121,83,0.8213017871645651,94,11,713804,41,191,78,433,0.11737367133528409
140,191,0.5889947635412954,161,15,424715,78,93,181,167,0.23336356749039855
148,222,0.6419678261031663,164,11,506136,83,129,143,7,0.25036211458713453
56,67,0.5157245405571417,106,19,535448,41,138,66,193,0.4901886703556103
112,122,0.229249507089901,57,13,451062,57,127,103,338,0.292085634571469
117,222,0.04140750986570907,28,19,888292,34,69,78,75,0.48667120938322467
31,120,0.17627664061602122,99,11,535014,20,56,157,446,0.17523171870570442
53,172,0.4250681295698502,182,20,142477,38,118,118,26,0.27646884646310504
33,201,0.8627442780656701,131,10,947107,77,121,59,253,0.445900552651837
97,148,0.9179555680057632,28,12,329001,57,85,196,102,0.0005100103037267711
109,163,0.7108918267054101,129,13,889554,60,90,58,438,0.33259190411132744
47,89,0.08894637406347328,3,21,983635,17,131,198,179,0.007159839018088088
36,207,0.7064916889742434,196,22,800956,32,50,70,27,0.441144359085493
61,167,0.46332410417991154,163,11,536387,30,181,113,110,0.15577241854439694
78,192,0.3435659186606439,198,24,484674,93,68,13,150,0.26375243663161135
43,174,0.770798905138439,70,12,180156,38,0,95,260,0.24046915148273112
74,195,0.584117465769777,69,14,610089,66,127,139,443,0.2539526077132745
30,137,0.7510364163985425,159,11,825052,25,79,100,392,0.10573038924445077
139,125,0.5236698336420331,14,21,896394,98,199,103,235,0.29613257349032013
52,114,0.7413460050703317,158,12,205889,67,167,63,113,0.39671988342732156
86,105,0.013453218783402554,26,24,881073,20,0,50,371,0.3786743828997395
116,108,0.37460463161740576,170,10,641512,67,145,10,196,0.09170115977023185
47,169,0.054122705460004084,183,16,432261,27,38,0,198,0.034997116751492086
130,93,0.975952303344543,137,12,150888,92,114,51,239,0.005143826741389967
125,184,0.4006343578760374,164,11,625100,81,120,186,45,0.11434143124529794
90,154,0.3280665892256086,103,10,851923,28,177,105,237,0.13656342171661817
140,198,0.3900578367065387,156,24,285049,14,100,7,409,0.4626422673210287
138,159,0.5325283714628006,110,20,162615,28,30,20,286,0.13244816678274857
140,107,0.9197629224565331,15,14,404500,73,120,132,297,0.0721509097645539
47,220,0.36971934872439416,106,12,355023,82,138,19,438,0.05449896125297887
132,76,0.44453266235433486,157,11,520118,72,129,43,239,0.33529186242070286
73,163,0.12511143551669057,76,15,942733,59,117,143,304,0.03847909287124729
114,182,0.7305768894634673,138,24,253731,32,147,199,220,0.05759394307757576
80,175,0.09753250691490045,132,20,483813,48,86,39,343,0.4246543742527379
108,230,0.9382824540328661,78,23,435095,52,23,65,350,0.4174445522512078
59,159,0.36769216056869347,187,18,702817,76,133,20,166,0.4398334009624382
79,62,0.9895706506650574,192,22,199600,83,68,195,44,0.4697743218672882
52,152,0.16466991367103456,88,18,629002,46,112,10,98,0.08974448127474743
93,111,0.20722105990387563,30,16,881580,68,71,124,358,0.3114999097759994
67,174,0.9534620427014197,81,18,675971,91,196,135,397,0.024796642696726212
114,102,0.30705878442381673,29,14,594137,84,199,145,304,0.28165216024285405
44,150,0.34918053647944425,196,17,387912,48,35,90,160,0.3221401381248078
30,166,0.3942478248422213,22,13,883110,91,80,40,155,0.32921357682778724
93,225,0.04727544226841729,197,20,700134,40,38,75,123,0.4437975140636069
89,180,0.9137265533813743,54,15,771981,60,159,124,231,0.10451684915376269
36,76,0.02376639659650892,188,13,248246,15,142,185,441,0.33696955579854704
54,136,0.2820113198277657,71,15,880630,59,9,6,230,0.2653253450896867
121,167,0.32537737758289564,25,19,201977,48,28,74,310,0.37833456454986625
139,182,0.15686581835782276,163,24,772625,91,142,22,452,0.12894656024322104
136,97,0.18792826457108236,121,13,780228,24,180,65,260,0.010624736386037004
71,139,0.0075086328059027485,170,13,138389,65,2,124,351,0.027318516940957605
146,117,0.6782604048942884,51,14,552224,90,24,108,452,0.0997783010438596
47,168,0.47277831065816867,21,13,779596,27,65,16,400,0.045290595906258835
129,86,0.36707785437542695,99,20,954650,76,88,67,193,0.08695069740189293
106,101,0.6167400907965352,197,21,159693,74,88,31,449,0.3079859109062713
47,67,0.20982054438198516,100,11,620469,16,105,97,191,0.3683460333550767
86,102,0.5131787233887983,23,18,415327,28,181,20,223,0.40696122127964907
45,237,0.4018221115419033,95,21,155903,94,87,77,264,0.11744956253164823
135,68,0.17987620803776871,140,22,636119,26,32,131,69,0.4233571538929309
124,216,0.7816882244087743,56,23,894138,14,173,81,49,0.10577463052394626
57,155,0.22142677245146392,91,12,986202,54,165,164,331,0.3302164921156693
63,89,0.7536135653185636,28,17,648084,89,142,86,323,0.19376281712033483
50,165,0.8439540133949849,177,16,438316,23,94,128,171,0.3753173866429677
50,181,0.477672519842947,92,23,409935,79,147,76,235,0.07274922941728496
111,187,0.16914834917493893,25,23,601626,57,56,191,188,0.20848862894275516
140,122,0.36208221879204483,146,13,855395,73,11,186,423,0.4905252524589762
52,130,0.4139488333040432,146,20,503690,42,35,84,381,0.3716381425851013
132,173,0.0050794173564366885,70,12,777006,27,111,188,348,0.10706330731508246
32,234,0.75029431694326,25,11,560719,24,90,26,203,0.3052680536495894
118,223,0.28531728701422654,60,16,566590,99,166,97,203,0.34752197694354614
124,147,0.4797171955067808,174,23,382003,45,113,14,317,0.30917439798298674
39,158,0.32302223498627713,35,22,851284,80,173,168,103,0.27756207457267407
149,80,0.9660774794758465,77,22,919470,97,13,72,203,0.44983827726475173
56,162,0.901235217139865,36,16,394365,93,189,43,398,0.33878336389282
144,140,0.697776476237583,17,16,317578,20,60,55,458,0.2121629172079071
149,74,0.3640793015198839,34,22,195597,53,132,155,68,0.439836568523178
50,118,0.2807953365928413,97,17,403033,15,14,168,267,0.4973270929846663
143,152,0.12719941141935054,86,18,606437,34,19,167,185,0.4234867895182779
32,214,0.5846757445983005,80,17,596418,95,40,137,288,0.12996995705942316
44,162,0.933985779605215,90,14,403075,80,174,144,192,0.3611157448723423
93,135,0.47716646369985427,137,10,697675,84,128,140,397,0.13656094509784084
40,196,0.7818544098622559,72,19,515233,32,119,33,322,0.2251742807558349
54,139,0.8827354625210058,1,23,838830,69,138,82,328,0.25417200243884047
47,92,0.21480598273588347,44,10,625764,79,185,157,479,0.4710132534775613
132,205,0.7344392140529054,66,20,397290,42,197,120,422,0.11517448022940163
114,191,0.7308280123213733,174,21,251993,15,87,76,272,0.31678818956518306
86,138,0.27240417931598004,112,21,233951,26,132,134,405,0.22465622669586927
34,158,0.4641034263971392,12,12,349319,52,138,99,151,0.22438241444187046
82,75,0.6869369692035399,47,18,465423,86,112,180,165,0.16072944686709728
